Group,Table,Name,Description,Units,Module,ModuleUnits,Scenario,File,InputDir,DisplayUnits,DisplayUnitsFile,DBTable
2019,Azone,Prop1PerHh,Proportion of households (non-group quarters) having only one person,proportion of households,CreateHouseholds,proportion of households,SayedMM,azone_hhsize_targets.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion of households,None,Azone_SayedMM_2019.csv
2019,Azone,GrpAge0to14,Group quarters population in 0 to 14 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_gq_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2019.csv
2019,Azone,GrpAge15to19,Group quarters population in 15 to 19 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_gq_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2019.csv
2019,Azone,GrpAge20to29,Group quarters population in 20 to 29 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_gq_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2019.csv
2019,Azone,GrpAge30to54,Group quarters population in 30 to 54 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_gq_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2019.csv
2019,Azone,GrpAge55to64,Group quarters population in 55 to 64 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_gq_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2019.csv
2019,Azone,GrpAge65Plus,Group quarters population in 65 or older age group,PRSN,CreateHouseholds,PRSN,SayedMM,azone_gq_pop_by_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,PRSN,None,Azone_SayedMM_2019.csv
2019,Azone,RelEmp15to19,Ratio of workers to persons age 15 to 19 in model year vs. in estimation data year,proportion,PredictWorkers,proportion,SayedMM,azone_relative_employment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2019.csv
2019,Azone,RelEmp20to29,Ratio of workers to persons age 20 to 29 in model year vs. in estimation data year,proportion,PredictWorkers,proportion,SayedMM,azone_relative_employment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2019.csv
2019,Azone,RelEmp30to54,Ratio of workers to persons age 30 to 54 in model year vs. in estimation data year,proportion,PredictWorkers,proportion,SayedMM,azone_relative_employment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2019.csv
2019,Azone,RelEmp55to64,Ratio of workers to persons age 55 to 64 in model year vs. in estimation data year,proportion,PredictWorkers,proportion,SayedMM,azone_relative_employment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2019.csv
2019,Azone,RelEmp65Plus,Ratio of workers to persons age 65 or older in model year vs. in estimation data year,proportion,PredictWorkers,proportion,SayedMM,azone_relative_employment.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2019.csv
2019,Azone,HHIncomePC,Average annual per capita income of households (non-group quarters),USD,PredictIncome,USD,SayedMM,azone_per_cap_inc.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2019.csv
2019,Azone,GQIncomePC,Average annual per capita income of group quarters population,USD,PredictIncome,USD,SayedMM,azone_per_cap_inc.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2019.csv
2019,Azone,LtTrkProp,"Proportion of household vehicles that are light trucks (pickup, SUV, van)",proportion,AssignVehicleType,proportion,SayedMM,azone_hh_lttrk_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2019.csv
2019,Azone,HighCarSvcCost,"Average cost in dollars per mile for travel by high service level car service exclusive of the cost of fuel, road use taxes, and carbon taxes (and any other social costs charged to vehicle use).",USD,CreateVehicleTable,USD,SayedMM,azone_carsvc_characteristics.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2019.csv
2019,Azone,LowCarSvcCost,"Average cost in dollars per mile for travel by low service level car service exclusive of the cost of fuel, road use taxes, and carbon taxes (and any other social costs charged to vehicle use).",USD,CreateVehicleTable,USD,SayedMM,azone_carsvc_characteristics.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2019.csv
2019,Azone,AveCarSvcVehicleAge,Average age of car service vehicles in years,DAY,CreateVehicleTable,DAY,SayedMM,azone_carsvc_characteristics.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,DAY,None,Azone_SayedMM_2019.csv
2019,Azone,LtTrkCarSvcSubProp,The proportion of light-truck owners who would substitute a less-costly car service option for owning their light truck,proportion,CreateVehicleTable,proportion,SayedMM,azone_carsvc_characteristics.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2019.csv
2019,Azone,AutoCarSvcSubProp,Th proportion of automobile owners who would substitute a less-costly car service option for owning their automobile,proportion,CreateVehicleTable,proportion,SayedMM,azone_carsvc_characteristics.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2019.csv
2019,Azone,AutoMeanAge,Mean age of automobiles owned or leased by households.,DAY,AssignVehicleAge,DAY,SayedMM,azone_hh_veh_mean_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,DAY,None,Azone_SayedMM_2019.csv
2019,Azone,LtTrkMeanAge,Mean age of light trucks owned or leased by households.,DAY,AssignVehicleAge,DAY,SayedMM,azone_hh_veh_mean_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,DAY,None,Azone_SayedMM_2019.csv
2019,Azone,VehOwnFlatRateFee,Annual flat rate tax per vehicle in dollars,USD,CalculateVehicleOwnCost,USD,SayedMM,azone_hh_veh_own_taxes.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2019.csv
2019,Azone,VehOwnAdValoremTax,Annual proportion of vehicle value paid in taxes,proportion,CalculateVehicleOwnCost,proportion,SayedMM,azone_hh_veh_own_taxes.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2019.csv
2019,Azone,PaydHhProp,Proportion of households in the Azone who have pay-as-you-drive insurance for their vehicles,proportion,CalculateVehicleOwnCost,proportion,SayedMM,azone_payd_insurance_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2019.csv
2019,Azone,PropSovDvmtDiverted,Goals for the proportion of household DVMT in single occupant vehicle tours with round-trip distances of 20 miles or less be diverted to bicycling or other slow speed modes of travel,Proportion,DivertSovTravel,Proportion,SayedMM,azone_prop_sov_dvmt_diverted.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,Proportion,None,Azone_SayedMM_2019.csv
2019,Azone,ElectricityCI,Carbon intensity of electricity at point of consumption (grams CO2e per megajoule),KG/GGE,InitializeVEPowertrainsAndFuels,KG/GGE,SayedMM,azone_electricity_carbon_intensity.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,KG/GGE,None,Azone_SayedMM_2019.csv
2019,Azone,PropSFChargingAvail,Proportion of single-family dwellings in Azone that have PEV charging facilties installed or able to be installed,proportion,AssignHhVehiclePowertrain,proportion,SayedMM,azone_charging_availability.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2019.csv
2019,Azone,PropMFChargingAvail,Proportion of multi-family dwelling units in Azone that have PEV charging facilities available,proportion,AssignHhVehiclePowertrain,proportion,SayedMM,azone_charging_availability.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2019.csv
2019,Azone,PropGQChargingAvail,Proportion of group quarters dwelling units in Azone that have PEV charging facilities available,proportion,AssignHhVehiclePowertrain,proportion,SayedMM,azone_charging_availability.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2019.csv
2019,Azone,OwnedVehAccessTime,Average amount of time in minutes required for access to and egress from a household-owned vehicle for a trip,DAY,CalculateVehicleOperatingCost,DAY,SayedMM,azone_vehicle_access_times.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,DAY,None,Azone_SayedMM_2019.csv
2019,Azone,HighCarSvcAccessTime,Average amount of time in minutes required for access to and egress from a high service level car service for a trip,DAY,CalculateVehicleOperatingCost,DAY,SayedMM,azone_vehicle_access_times.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,DAY,None,Azone_SayedMM_2019.csv
2019,Azone,LowCarSvcAccessTime,Average amount of time in minutes required for access to and egress from a low service level car service for a trip,DAY,CalculateVehicleOperatingCost,DAY,SayedMM,azone_vehicle_access_times.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,DAY,None,Azone_SayedMM_2019.csv
2019,Azone,FuelCost,Retail cost of fuel per gas gallon equivalent in dollars,USD,CalculateVehicleOperatingCost,USD,SayedMM,azone_fuel_power_cost.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2019.csv
2019,Azone,PowerCost,Retail cost of electric power per kilowatt-hour in dollars,USD,CalculateVehicleOperatingCost,USD,SayedMM,azone_fuel_power_cost.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2019.csv
2019,Azone,FuelTax,Tax per gas gallon equivalent of fuel in dollars,USD,CalculateVehicleOperatingCost,USD,SayedMM,azone_veh_use_taxes.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2019.csv
2019,Azone,VmtTax,Tax per mile of vehicle travel in dollars,USD,CalculateVehicleOperatingCost,USD,SayedMM,azone_veh_use_taxes.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Azone_SayedMM_2019.csv
2019,Azone,PevSurchgTaxProp,Proportion of equivalent gas tax per mile paid by hydrocarbon fuel consuming vehicles to be charged to plug-in electric vehicles per mile of travel powered by electricity,proportion,CalculateVehicleOperatingCost,proportion,SayedMM,azone_veh_use_taxes.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Azone_SayedMM_2019.csv
2019,Azone,NumHh,Number of households (non-group quarters),HH,CreateHouseholds,HH,SayedMM,"","",HH,None,Azone_SayedMM_2019.csv
2019,Azone,NumGq,Number of people in non-institutional group quarters,PRSN,CreateHouseholds,PRSN,SayedMM,"","",PRSN,None,Azone_SayedMM_2019.csv
2019,Azone,NumWkr,Number of workers residing in the zone,PRSN,PredictWorkers,PRSN,SayedMM,"","",PRSN,None,Azone_SayedMM_2019.csv
2019,Azone,Global,Global group indicator,"","","",SayedMM,"","","","",Azone_SayedMM_2019.csv
2019,Azone,Year,Year group indicator,"","","",SayedMM,"","","","",Azone_SayedMM_2019.csv
2019,Azone,Scenario,Scenario group indicator,"","","",SayedMM,"","","","",Azone_SayedMM_2019.csv
2019,Marea,Marea,,"",visioneval,"",SayedMM,"","","",None,Marea_SayedMM_2019.csv
2019,Marea,DRRevMi,Annual revenue-miles of demand-responsive public transit service,MI/DAY,AssignTransitService,MI/DAY,SayedMM,marea_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,VPRevMi,Annual revenue-miles of van-pool and similar public transit service,MI/DAY,AssignTransitService,MI/DAY,SayedMM,marea_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,MBRevMi,Annual revenue-miles of standard bus public transit service,MI/DAY,AssignTransitService,MI/DAY,SayedMM,marea_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,RBRevMi,Annual revenue-miles of rapid-bus and commuter bus public transit service,MI/DAY,AssignTransitService,MI/DAY,SayedMM,marea_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,MGRevMi,Annual revenue-miles of monorail and automated guideway public transit service,MI/DAY,AssignTransitService,MI/DAY,SayedMM,marea_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,SRRevMi,Annual revenue-miles of streetcar and trolleybus public transit service,MI/DAY,AssignTransitService,MI/DAY,SayedMM,marea_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,HRRevMi,Annual revenue-miles of light rail and heavy rail public transit service,MI/DAY,AssignTransitService,MI/DAY,SayedMM,marea_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,CRRevMi,"Annual revenue-miles of commuter rail, hybrid rail, cable car, and aerial tramway public transit service",MI/DAY,AssignTransitService,MI/DAY,SayedMM,marea_transit_service.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,FwyLaneMi,Lane-miles of roadways functionally classified as freeways or expressways in the urbanized portion of the metropolitan area,MI,AssignRoadMiles,MI,SayedMM,marea_lane_miles.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI,None,Marea_SayedMM_2019.csv
2019,Marea,ArtLaneMi,Lane-miles of roadways functionally classified as arterials (but not freeways or expressways) in the urbanized portion of the metropolitan area,MI,AssignRoadMiles,MI,SayedMM,marea_lane_miles.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,MI,None,Marea_SayedMM_2019.csv
2019,Marea,CENSUS_R,CENSUS_R,category,CalculateHouseholdDvmt,category,SayedMM,marea_census_r.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,category,None,Marea_SayedMM_2019.csv
2019,Marea,TransitEthanolPropGasoline,Ethanol proportion of gasoline used by transit vehicles,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_biofuel_mix.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,TransitBiodieselPropDiesel,Biodiesel proportion of diesel used by transit vehicles,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_biofuel_mix.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,TransitRngPropCng,Renewable natural gas proportion of compressed natural gas used by transit vehicles,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_biofuel_mix.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,VanPropDiesel,Proportion of non-electric transit van travel powered by diesel,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_fuel.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,VanPropGasoline,Proportion of non-electric transit van travel powered by gasoline,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_fuel.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,VanPropCng,Proportion of non-electric transit van travel powered by compressed natural gas,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_fuel.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,BusPropDiesel,Proportion of non-electric transit bus travel powered by diesel,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_fuel.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,BusPropGasoline,Proportion of non-electric transit bus travel powered by gasoline,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_fuel.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,BusPropCng,Proportion of non-electric transit bus travel powered by compressed natural gas,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_fuel.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
2019,Marea,RailPropDiesel,Proportion of non-electric transit rail travel powered by diesel,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,marea_transit_fuel.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Marea_SayedMM_2019.csv
