GeoIDTxt,Urban,Town,Rural
517600403001,19.07,0.00,0.00
517600403002,99.68,0.00,0.00
517600404001,47.76,0.00,0.00
517600404002,30.30,0.00,0.00
517600404003,35.36,0.00,0.00
517600405001,32.59,0.00,0.00
517600405002,33.11,0.00,0.00
517600405003,35.50,0.00,0.00
517600405004,40.76,0.00,0.00
517600406001,36.85,0.00,0.00
517600406002,34.33,0.00,0.00
517600407001,64.51,0.00,0.00
517600407002,93.27,0.00,0.00
517600408001,133.85,0.00,0.00
517600409001,85.70,0.00,0.00
517600409002,80.99,0.00,0.00
517600410001,60.09,0.00,0.00
517600410002,59.81,0.00,0.00
517600411001,54.98,0.00,0.00
517600411002,66.74,0.00,0.00
517600411003,33.54,0.00,0.00
517600411004,60.58,0.00,0.00
517600412001,70.58,0.00,0.00
517600413001,142.27,0.00,0.00
517600413002,482.13,0.00,0.00
517600414001,84.73,0.00,0.00
517600414002,68.22,0.00,0.00
517600416001,371.12,0.00,0.00
517600501001,241.31,0.00,0.00
517600501002,59.60,0.00,0.00
517600501003,107.67,0.00,0.00
517600502001,171.80,0.00,0.00
517600502002,152.82,0.00,0.00
517600502003,90.72,0.00,0.00
517600503001,163.47,0.00,0.00
517600504001,250.18,0.00,0.00
517600504002,215.89,0.00,0.00
517600505001,261.54,0.00,0.00
517600505002,562.04,0.00,0.00
517600505003,211.84,0.00,0.00
517600506001,304.74,0.00,0.00
517600506002,895.32,0.00,0.00
517600602001,246.17,0.00,0.00
517600602002,68.93,0.00,0.00
517600602003,49.18,0.00,0.00
517600604001,174.22,0.00,0.00
517600604002,73.56,0.00,0.00
517600604003,86.15,0.00,0.00
517600604004,128.75,0.00,0.00
517600604005,122.93,0.00,0.00
517600605011,107.32,0.00,0.00
517600605012,101.99,0.00,0.00
517600605013,88.86,0.00,0.00
517600605021,213.10,0.00,0.00
517600605022,141.40,0.00,0.00
517600605023,120.80,0.00,0.00
517600606001,125.21,0.00,0.00
517600606002,115.21,0.00,0.00
517600606003,178.65,0.00,0.00
517600607001,448.80,0.00,0.00
517600607002,867.86,0.00,0.00
517600607003,175.36,0.00,0.00
517600607004,126.94,0.00,0.00
517600607005,100.91,0.00,0.00
517600608001,335.03,0.00,0.00
517600608002,1204.91,0.00,0.00
517600608003,73.11,0.00,0.00
517600608004,105.55,0.00,0.00
517600609001,689.93,0.00,0.00
517600610011,147.85,0.00,0.00
517600610012,127.57,0.00,0.00
517600610013,30.76,0.00,0.00
517600610021,39.90,0.00,0.00
517600610022,42.44,0.00,0.00
517600610023,358.64,0.00,0.00
517600701001,546.71,0.00,0.00
517600701002,468.90,0.00,0.00
517600701003,835.00,0.00,0.00
517600701004,591.51,0.00,0.00
517600703001,552.61,0.00,0.00
517600703002,302.25,0.00,0.00
517600704001,697.91,0.00,0.00
517600704002,512.13,0.00,0.00
517600704003,493.41,0.00,0.00
517600706011,420.31,0.00,0.00
517600706012,313.62,0.00,0.00
517600706013,52.71,0.00,0.00
517600706014,72.01,0.00,0.00
517600706021,337.37,0.00,0.00
517600706022,178.98,0.00,0.00
517600707001,154.92,0.00,0.00
517600707002,480.82,0.00,0.00
517600707003,489.91,0.00,0.00
517600708021,266.80,0.00,0.00
517600708022,469.33,0.00,0.00
517600708031,326.31,0.00,0.00
517600708032,370.51,0.00,0.00
517600708041,422.53,0.00,0.00
517600708042,222.37,0.00,0.00
517600708043,177.67,0.00,0.00
517600709011,343.89,0.00,0.00
517600709012,521.98,0.00,0.00
517600709013,293.30,0.00,0.00
517600709021,215.65,0.00,0.00
517600709022,223.27,0.00,0.00
517600709023,429.82,0.00,0.00
517600710021,255.28,0.00,0.00
517600710022,302.62,0.00,0.00
517600710031,253.65,0.00,0.00
517600710032,100.20,0.00,0.00
517600710041,139.28,0.00,0.00
517600710042,182.98,0.00,0.00
517600711001,312.78,0.00,0.00
517600711002,113.95,0.00,0.00
517600711003,198.77,0.00,0.00
517600711004,369.73,0.00,0.00
517700001001,191.86,0.00,0.00
517700001002,472.35,0.00,0.00
517700001003,180.74,0.00,0.00
517700003001,133.00,0.00,0.00
517700003002,223.96,0.00,0.00
517700003003,1829.62,0.00,0.00
517700004001,298.21,0.00,0.00
517700004002,348.58,0.00,0.00
517700004003,222.83,0.00,0.00
517700005001,322.02,0.00,0.00
517700005002,127.42,0.00,0.00
517700005003,220.19,0.00,0.00
517700005004,203.60,0.00,0.00
517700006011,629.64,0.00,0.00
517700006012,359.73,0.00,0.00
517700006013,433.26,0.00,0.00
517700006014,1250.06,0.00,0.00
517700006021,515.81,0.00,0.00
517700006022,338.40,0.00,0.00
517700006023,638.22,0.00,0.00
517700009001,702.87,0.00,0.00
517700009002,392.26,0.00,0.00
517700010001,272.07,0.00,0.00
517700010002,383.39,0.00,0.00
517700011001,120.38,0.00,0.00
517700011002,129.66,0.00,0.00
517700012001,255.43,0.00,0.00
517700012002,86.10,0.00,0.00
517700012003,143.08,0.00,0.00
517700018001,106.49,0.00,0.00
517700018002,115.42,0.00,0.00
517700018003,133.92,0.00,0.00
517700018004,150.87,0.00,0.00
517700019001,200.55,0.00,0.00
517700019002,143.53,0.00,0.00
517700019003,221.28,0.00,0.00
517700019004,138.35,0.00,0.00
517700021001,328.58,0.00,0.00
517700021002,655.10,0.00,0.00
517700021003,667.80,0.00,0.00
517700022001,322.40,0.00,0.00
517700022002,657.47,0.00,0.00
517700023011,158.01,0.00,0.00
517700023012,805.35,0.00,0.00
517700023021,449.44,0.00,0.00
517700023022,544.65,0.00,0.00
517700024001,193.17,0.00,0.00
517700024002,253.28,0.00,0.00
517700024003,206.66,0.00,0.00
517700025011,174.06,0.00,0.00
517700025012,357.34,0.00,0.00
517700025021,206.95,0.00,0.00
517700025022,341.23,0.00,0.00
517700026001,144.44,0.00,0.00
517700026002,77.76,0.00,0.00
517700026003,105.29,0.00,0.00
517700027001,183.56,0.00,0.00
517700027002,161.55,0.00,0.00
517700027003,262.13,0.00,0.00
517700027004,80.20,0.00,0.00
517700027005,0.00,271.62,0.00
517700028001,216.23,0.00,0.00
517700028002,0.00,544.82,0.00
517700028003,0.00,476.52,0.00
517700028004,0.00,432.01,0.00
517700029001,360.10,0.00,0.00
517700029002,0.00,587.99,0.00
517700029003,127.86,0.00,0.00
517700029004,287.57,0.00,0.00
517700029005,205.94,0.00,0.00
517700030001,362.09,0.00,0.00
517700030002,582.56,0.00,0.00
517700030003,344.47,0.00,0.00
517700031001,108.28,0.00,0.00
517700031002,156.78,0.00,0.00
517700031003,238.14,0.00,0.00
517700031004,164.55,0.00,0.00
517750101001,0.00,499.15,0.00
517750101002,628.01,0.00,0.00
517750101003,0.00,788.73,0.00
517750101004,398.09,0.00,0.00
517750102001,0.00,375.88,0.00
517750102002,0.00,250.79,0.00
517750102003,0.00,371.43,0.00
517750102004,0.00,392.96,0.00
517750102005,0.00,500.67,0.00
517750103001,483.94,0.00,0.00
517750103002,656.08,0.00,0.00
517750103003,502.72,0.00,0.00
517750103004,0.00,621.98,0.00
517750105011,294.84,0.00,0.00
517750105012,454.09,0.00,0.00
517750105013,613.53,0.00,0.00
517750105021,273.02,0.00,0.00
517750105022,237.05,0.00,0.00
517750105023,198.99,0.00,0.00
517750105024,382.77,0.00,0.00
517900001001,152.93,0.00,0.00
517900002001,106.85,0.00,0.00
517900002002,105.06,0.00,0.00
517900002003,0.00,240.18,0.00
517900002004,0.00,587.79,0.00
517900003001,0.00,196.60,196.60
517900003002,0.00,186.53,186.53
517900003003,172.66,0.00,0.00
517900003004,153.16,0.00,0.00
517900003005,177.71,0.00,0.00
517900004011,0.00,489.60,489.60
517900004012,157.60,0.00,0.00
517900004013,164.24,0.00,0.00
517900004021,0.00,957.50,957.50
517900004022,325.71,0.00,0.00
517900005001,0.00,2753.43,0.00
517900005002,169.91,0.00,0.00
517900005003,251.77,0.00,0.00
517900006001,0.00,400.42,400.42
517900006002,2321.57,0.00,0.00
518000651001,246.34,0.00,0.00
518000651002,214.85,0.00,0.00
518000652001,333.63,0.00,0.00
518000652002,375.98,0.00,0.00
518000653011,68.73,0.00,0.00
518000653012,190.87,0.00,0.00
518000653021,73.72,0.00,0.00
518000653022,139.42,0.00,0.00
518000654011,145.46,0.00,0.00
518000654012,68.53,0.00,0.00
518000654013,126.45,0.00,0.00
518000654021,298.91,0.00,0.00
518000655001,117.77,0.00,0.00
518000655002,58.59,0.00,0.00
518000655003,115.67,0.00,0.00
518000655004,187.71,0.00,0.00
518000751031,86.85,0.00,0.00
518000751032,505.27,0.00,0.00
518000751041,1793.90,0.00,0.00
518000751042,252.64,0.00,0.00
518000751051,1096.30,0.00,0.00
518000751052,537.44,0.00,0.00
518000751061,183.03,0.00,0.00
518000751062,207.15,0.00,0.00
518000751063,123.34,0.00,0.00
518000751064,587.67,0.00,0.00
518000752021,615.54,0.00,0.00
518000752022,1009.51,0.00,0.00
518000752031,373.02,0.00,0.00
518000752032,0.00,286.00,0.00
518000752033,193.20,0.00,0.00
518000752051,1014.62,0.00,0.00
518000752061,1573.20,0.00,0.00
518000752071,507.20,0.00,0.00
518000752072,0.00,362.90,362.90
518000752081,0.00,459.49,459.49
518000752082,0.00,475.13,475.13
518000753011,0.00,458.09,458.09
518000753012,0.00,314.76,314.76
518000753013,0.00,258.14,258.14
518000753021,0.00,2668.26,2668.26
518000753022,0.00,2932.46,2932.46
518000753023,0.00,1253.66,1253.66
518000754011,0.00,1530.18,0.00
518000754012,0.00,784.38,0.00
518000754021,386.46,0.00,0.00
518000754022,963.50,0.00,0.00
518000754023,181.89,0.00,0.00
518000754024,252.32,0.00,0.00
518000754041,0.00,3974.77,0.00
518000754051,0.00,4763.85,4763.85
518000754052,0.00,2713.54,2713.54
518000754053,0.00,2354.38,2354.38
518000754061,279.32,0.00,0.00
518000754062,0.00,566.80,0.00
518000754071,0.00,441.09,0.00
518000754072,2131.38,0.00,0.00
518000755021,0.00,1437.12,1437.12
518000755022,9554.21,0.00,0.00
518000755023,1978.36,0.00,0.00
518000755031,702.58,0.00,0.00
518000755032,720.18,0.00,0.00
518000755041,303.64,0.00,0.00
518000755042,0.00,265.78,0.00
518000755043,0.00,1457.91,0.00
518000756011,4343.12,0.00,0.00
518000756012,558.48,0.00,0.00
518000756021,27371.35,0.00,0.00
518000757011,0.00,776.38,0.00
518000757012,2163.69,0.00,0.00
518000757021,531.86,0.00,0.00
518000757022,0.00,1993.80,0.00
518000757023,1164.82,0.00,0.00
518000757024,582.85,0.00,0.00
518000757031,0.00,2330.50,2330.50
518000757032,0.00,3858.83,3858.83
518000758011,0.00,1166.18,1166.18
518000758012,0.00,5139.36,5139.36
518000758013,0.00,4857.17,4857.17
518000758014,0.00,5784.00,5784.00
518000758021,0.00,7132.61,7132.61
518000758022,0.00,10318.22,10318.22
518000758031,0.00,1303.14,1303.14
518000758032,0.00,5220.82,5220.82
518100400001,689.89,0.00,0.00
518100400002,1092.92,0.00,0.00
518100402001,894.92,0.00,0.00
518100402002,298.93,0.00,0.00
518100402003,53.86,0.00,0.00
518100404031,50.87,0.00,0.00
518100404032,223.68,0.00,0.00
518100404033,252.45,0.00,0.00
518100404041,160.34,0.00,0.00
518100404042,372.54,0.00,0.00
518100404043,83.47,0.00,0.00
518100404044,225.44,0.00,0.00
518100404045,332.52,0.00,0.00
518100404051,71.34,0.00,0.00
518100404052,130.12,0.00,0.00
518100404061,96.54,0.00,0.00
518100404062,74.73,0.00,0.00
518100404063,55.87,0.00,0.00
518100406001,214.26,0.00,0.00
518100406002,413.28,0.00,0.00
518100406003,116.10,0.00,0.00
518100406004,74.84,0.00,0.00
518100408011,87.59,0.00,0.00
518100408012,133.40,0.00,0.00
518100408013,93.46,0.00,0.00
518100408014,106.23,0.00,0.00
518100408021,66.86,0.00,0.00
518100408022,73.54,0.00,0.00
518100408023,294.14,0.00,0.00
518100408024,127.02,0.00,0.00
518100410021,242.25,0.00,0.00
518100410022,224.20,0.00,0.00
518100410031,128.49,0.00,0.00
518100410032,88.64,0.00,0.00
518100410033,193.58,0.00,0.00
518100410034,139.21,0.00,0.00
518100410041,93.91,0.00,0.00
518100410042,56.38,0.00,0.00
518100410043,159.38,0.00,0.00
518100410044,123.94,0.00,0.00
518100412001,483.28,0.00,0.00
518100412002,572.32,0.00,0.00
518100412003,268.12,0.00,0.00
518100412004,181.96,0.00,0.00
518100414001,820.35,0.00,0.00
518100414002,306.05,0.00,0.00
518100414003,374.62,0.00,0.00
518100416001,169.34,0.00,0.00
518100416002,80.39,0.00,0.00
518100416003,256.28,0.00,0.00
518100416004,315.14,0.00,0.00
518100418011,233.92,0.00,0.00
518100418012,116.42,0.00,0.00
518100418013,139.92,0.00,0.00
518100418031,194.88,0.00,0.00
518100418032,112.10,0.00,0.00
518100418041,149.78,0.00,0.00
518100418042,139.98,0.00,0.00
518100418043,234.71,0.00,0.00
518100420001,702.77,0.00,0.00
518100420002,457.98,0.00,0.00
518100420003,283.62,0.00,0.00
518100422011,197.40,0.00,0.00
518100422012,312.11,0.00,0.00
518100422013,184.27,0.00,0.00
518100422021,316.08,0.00,0.00
518100422022,402.97,0.00,0.00
518100422023,141.01,0.00,0.00
518100422024,115.34,0.00,0.00
518100424001,154.09,0.00,0.00
518100424002,118.43,0.00,0.00
518100424003,160.37,0.00,0.00
518100424004,199.11,0.00,0.00
518100426001,357.43,0.00,0.00
518100426002,327.14,0.00,0.00
518100428011,126.26,0.00,0.00
518100428012,91.78,0.00,0.00
518100428013,148.89,0.00,0.00
518100428014,243.92,0.00,0.00
518100428015,114.19,0.00,0.00
518100428021,231.00,0.00,0.00
518100428022,102.74,0.00,0.00
518100428023,112.34,0.00,0.00
518100430021,943.71,0.00,0.00
518100430022,705.71,0.00,0.00
518100430041,164.72,0.00,0.00
518100430042,83.63,0.00,0.00
518100430043,287.97,0.00,0.00
518100430051,48.40,0.00,0.00
518100430052,23.82,0.00,0.00
518100430061,132.20,0.00,0.00
518100430062,162.27,0.00,0.00
518100432001,1261.87,0.00,0.00
518100434001,145.18,0.00,0.00
518100434002,150.01,0.00,0.00
518100436001,120.69,0.00,0.00
518100436002,175.15,0.00,0.00
518100438001,76.61,0.00,0.00
518100438002,416.30,0.00,0.00
518100438003,151.40,0.00,0.00
518100438004,401.20,0.00,0.00
518100440041,127.59,0.00,0.00
518100440042,85.42,0.00,0.00
518100440043,108.89,0.00,0.00
518100440051,53.76,0.00,0.00
518100440052,83.87,0.00,0.00
518100440061,85.70,0.00,0.00
518100440062,109.31,0.00,0.00
518100440063,44.66,0.00,0.00
518100440071,136.24,0.00,0.00
518100440072,57.91,0.00,0.00
518100440073,65.74,0.00,0.00
518100440074,79.45,0.00,0.00
518100440081,227.86,0.00,0.00
518100440082,108.46,0.00,0.00
518100442011,938.46,0.00,0.00
518100442012,69.95,0.00,0.00
518100442021,67.87,0.00,0.00
518100442022,82.90,0.00,0.00
518100442023,265.76,0.00,0.00
518100444011,305.21,0.00,0.00
518100444012,462.08,0.00,0.00
518100444013,277.32,0.00,0.00
518100444021,372.54,0.00,0.00
518100444022,95.25,0.00,0.00
518100444023,243.55,0.00,0.00
518100444024,141.54,0.00,0.00
518100446001,532.53,0.00,0.00
518100446002,627.83,0.00,0.00
518100446003,386.97,0.00,0.00
518100446004,414.18,0.00,0.00
518100448051,170.29,0.00,0.00
518100448052,115.51,0.00,0.00
518100448053,100.78,0.00,0.00
518100448061,199.80,0.00,0.00
518100448062,196.54,0.00,0.00
518100448063,322.39,0.00,0.00
518100448071,126.66,0.00,0.00
518100448072,143.70,0.00,0.00
518100448073,137.55,0.00,0.00
518100448074,37.48,0.00,0.00
518100448075,68.97,0.00,0.00
518100448081,151.05,0.00,0.00
518100448082,73.53,0.00,0.00
518100448083,172.47,0.00,0.00
518100450001,5292.94,0.00,0.00
518100452001,242.05,0.00,0.00
518100452002,374.31,0.00,0.00
518100452003,1018.30,0.00,0.00
518100454051,102.29,0.00,0.00
518100454052,76.61,0.00,0.00
518100454053,82.10,0.00,0.00
518100454054,86.16,0.00,0.00
518100454055,51.41,0.00,0.00
518100454071,245.97,0.00,0.00
518100454072,1803.88,0.00,0.00
518100454073,198.41,0.00,0.00
518100454081,860.89,0.00,0.00
518100454082,1224.08,0.00,0.00
518100454083,34.25,0.00,0.00
518100454084,231.96,0.00,0.00
518100454121,1781.06,0.00,0.00
518100454141,68.33,0.00,0.00
518100454142,101.11,0.00,0.00
518100454143,131.48,0.00,0.00
518100454144,70.20,0.00,0.00
518100454145,65.81,0.00,0.00
518100454151,130.09,0.00,0.00
518100454152,93.41,0.00,0.00
518100454201,370.06,0.00,0.00
518100454202,218.52,0.00,0.00
518100454203,625.69,0.00,0.00
518100454211,421.65,0.00,0.00
518100454212,630.50,0.00,0.00
518100454221,628.78,0.00,0.00
518100454222,394.57,0.00,0.00
518100454241,1386.67,0.00,0.00
518100454242,2673.24,0.00,0.00
518100454251,213.30,0.00,0.00
518100454252,132.96,0.00,0.00
518100454261,266.46,0.00,0.00
518100454262,223.84,0.00,0.00
518100454263,589.85,0.00,0.00
518100454271,566.83,0.00,0.00
518100454272,172.69,0.00,0.00
518100454273,172.11,0.00,0.00
518100454274,103.47,0.00,0.00
518100454281,797.85,0.00,0.00
518100454291,641.09,0.00,0.00
518100454292,175.05,0.00,0.00
518100454301,90.57,0.00,0.00
518100454302,83.73,0.00,0.00
518100454303,109.73,0.00,0.00
518100454311,693.49,0.00,0.00
518100454312,341.04,0.00,0.00
518100454321,255.40,0.00,0.00
518100454322,575.50,0.00,0.00
518100454323,174.07,0.00,0.00
518100454331,0.00,4420.65,0.00
518100454332,3075.63,0.00,0.00
518100454341,0.00,385.23,0.00
518100454342,1583.28,0.00,0.00
518100456011,341.92,0.00,0.00
518100456012,215.73,0.00,0.00
518100456031,92.71,0.00,0.00
518100456032,98.89,0.00,0.00
518100456051,199.59,0.00,0.00
518100456052,71.36,0.00,0.00
518100456061,165.11,0.00,0.00
518100456062,40.46,0.00,0.00
518100456063,69.91,0.00,0.00
518100458011,328.01,0.00,0.00
518100458012,116.35,0.00,0.00
518100458013,267.94,0.00,0.00
518100458031,99.39,0.00,0.00
518100458032,341.95,0.00,0.00
518100458051,156.83,0.00,0.00
518100458061,197.39,0.00,0.00
518100458062,64.56,0.00,0.00
518100458063,77.08,0.00,0.00
518100458071,88.93,0.00,0.00
518100458081,147.94,0.00,0.00
518100458082,69.06,0.00,0.00
518100458091,116.65,0.00,0.00
518100458092,85.07,0.00,0.00
518100458093,49.02,0.00,0.00
518100458094,44.04,0.00,0.00
518100458095,190.69,0.00,0.00
518100458101,171.28,0.00,0.00
518100460021,231.52,0.00,0.00
518100460022,283.63,0.00,0.00
518100460023,69.39,0.00,0.00
518100460024,349.12,0.00,0.00
518100460061,122.69,0.00,0.00
518100460062,145.15,0.00,0.00
518100460063,183.15,0.00,0.00
518100460064,294.61,0.00,0.00
518100460091,512.84,0.00,0.00
518100460092,116.11,0.00,0.00
518100460093,137.30,0.00,0.00
518100460094,236.78,0.00,0.00
518100460101,89.28,0.00,0.00
518100460102,257.24,0.00,0.00
518100460111,245.38,0.00,0.00
518100460131,203.29,0.00,0.00
518100460132,73.27,0.00,0.00
518100460133,58.39,0.00,0.00
518100460141,296.03,0.00,0.00
518100460142,115.81,0.00,0.00
518100460143,128.47,0.00,0.00
518100460151,1005.16,0.00,0.00
518100460152,172.28,0.00,0.00
518100460153,84.86,0.00,0.00
518100460154,80.73,0.00,0.00
518100460161,0.00,1454.20,0.00
518100460171,157.46,0.00,0.00
518100460172,66.67,0.00,0.00
518100460181,113.47,0.00,0.00
518100460182,101.54,0.00,0.00
518100460183,44.38,0.00,0.00
518100460184,102.93,0.00,0.00
518100460191,332.54,0.00,0.00
518100460192,122.20,0.00,0.00
518100460201,256.44,0.00,0.00
518100460202,122.47,0.00,0.00
518100462041,623.86,0.00,0.00
518100462042,516.76,0.00,0.00
518100462061,63.48,0.00,0.00
518100462062,348.31,0.00,0.00
518100462063,152.86,0.00,0.00
518100462064,137.09,0.00,0.00
518100462071,299.33,0.00,0.00
518100462072,105.70,0.00,0.00
518100462073,410.44,0.00,0.00
518100462074,105.01,0.00,0.00
518100462075,483.19,0.00,0.00
518100462111,112.40,0.00,0.00
518100462112,107.75,0.00,0.00
518100462113,152.51,0.00,0.00
518100462114,140.82,0.00,0.00
518100462121,268.64,0.00,0.00
518100462122,147.85,0.00,0.00
518100462123,219.65,0.00,0.00
518100462131,140.56,0.00,0.00
518100462132,53.10,0.00,0.00
518100462133,107.07,0.00,0.00
518100462134,87.77,0.00,0.00
518100462141,202.06,0.00,0.00
518100462142,87.27,0.00,0.00
518100462143,119.91,0.00,0.00
518100462144,73.37,0.00,0.00
518100462161,362.62,0.00,0.00
518100462162,227.21,0.00,0.00
518100462163,251.48,0.00,0.00
518100462171,98.50,0.00,0.00
518100462172,52.40,0.00,0.00
518100462173,0.00,413.95,0.00
518100462191,164.19,0.00,0.00
518100462192,153.71,0.00,0.00
518100462201,286.24,0.00,0.00
518100462202,165.28,0.00,0.00
518100462203,90.57,0.00,0.00
518100462211,137.11,0.00,0.00
518100462212,57.60,0.00,0.00
518100462213,78.08,0.00,0.00
518100462221,251.59,0.00,0.00
518100462222,101.44,0.00,0.00
518100462223,87.91,0.00,0.00
518100462224,152.03,0.00,0.00
518100462225,99.41,0.00,0.00
518100462231,136.36,0.00,0.00
518100462232,93.95,0.00,0.00
518100462233,89.29,0.00,0.00
518100462241,67.67,0.00,0.00
518100462242,129.94,0.00,0.00
518100462243,119.61,0.00,0.00
518100462251,307.90,0.00,0.00
518100462252,128.36,0.00,0.00
518100462253,217.56,0.00,0.00
518100464001,8122.86,0.00,0.00
518100464002,0.00,2783.16,2783.16
518100464003,0.00,2826.58,2826.58
518100464004,0.00,19475.77,0.00
518109901000,0.00,0.00,0.00
518200031001,368.69,0.00,0.00
518200032001,0.00,2937.20,0.00
518200032002,0.00,488.44,0.00
518200032003,190.59,0.00,0.00
518200032004,0.00,509.54,0.00
518200033001,124.97,0.00,0.00
518200033002,132.19,0.00,0.00
518200033003,392.24,0.00,0.00
518200033004,0.00,970.56,0.00
518200034001,0.00,648.71,0.00
518200034002,305.38,0.00,0.00
518200034003,162.98,0.00,0.00
518200034004,0.00,103.53,0.00
518200035001,343.88,0.00,0.00
518200035002,0.00,557.31,0.00
518200035003,0.00,431.87,0.00
518200035004,0.00,875.38,0.00
518303701001,277.81,0.00,0.00
518303701002,1693.53,0.00,0.00
518303701003,526.05,0.00,0.00
518303701004,0.00,363.49,0.00
518303702001,621.80,0.00,0.00
518303702002,94.82,0.00,0.00
518303702003,133.86,0.00,0.00
518303703001,558.27,0.00,0.00
518303703002,486.78,0.00,0.00
518400001011,176.45,0.00,0.00
518400001012,106.60,0.00,0.00
518400001013,107.46,0.00,0.00
518400001021,116.77,0.00,0.00
518400001022,78.65,0.00,0.00
518400001023,52.56,0.00,0.00
518400001024,129.14,0.00,0.00
518400002011,0.00,395.04,0.00
518400002012,460.68,0.00,0.00
518400002013,112.51,0.00,0.00
518400002014,102.74,0.00,0.00
518400002021,84.87,0.00,0.00
518400002022,121.05,0.00,0.00
518400002023,82.79,0.00,0.00
518400002024,0.00,606.85,0.00
518400002025,0.00,109.35,0.00
518400002026,107.35,0.00,0.00
518400003011,69.51,0.00,0.00
